KODE_JAGA_ORG,Index_name,Value24,Value23,Value22,Value21,data.instansi,PROVINSI.CLUSTER_KL,KODE_2
A44,Integritas Pegawai,99.08,98.35,96.03,88.89,LEMBAGA PERLINDUNGAN SAKSI DAN KORBAN (LPSK),KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A44,Transparansi dan Keadilan Layanan,85.08,84.23,79.75,82.03,LEMBAGA PERLINDUNGAN SAKSI DAN KORBAN (LPSK),KEMENTERIAN/ LEMBAGA CLUSTER A,Transparansi dan Keadilan Layanan
A44,Upaya Pencegahan Korupsi,71.77,73.11,82.98,71.21,LEMBAGA PERLINDUNGAN SAKSI DAN KORBAN (LPSK),KEMENTERIAN/ LEMBAGA CLUSTER A,Upaya Pencegahan Korupsi
A45,Eksternal,90.46,81.07,83.99,86.73,BADAN NASIONAL PENGELOLA PERBATASAN (BNPP),KEMENTERIAN/ LEMBAGA CLUSTER A,Eksternal
A45,Integritas Pegawai,97.07,96.51,92.83,96.12,BADAN NASIONAL PENGELOLA PERBATASAN (BNPP),KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A45,Transparansi dan Keadilan Layanan,86.1,80.91,79.05,85.1,BADAN NASIONAL PENGELOLA PERBATASAN (BNPP),KEMENTERIAN/ LEMBAGA CLUSTER A,Transparansi dan Keadilan Layanan
A45,Upaya Pencegahan Korupsi,87.34,64.29,78.99,77.99,BADAN NASIONAL PENGELOLA PERBATASAN (BNPP),KEMENTERIAN/ LEMBAGA CLUSTER A,Upaya Pencegahan Korupsi
A46,Eksternal,89.83,88.45,82.02,84.54,LEMBAGA PENYIARAN PUBLIK TELEVISI REPUBLIK INDONESIA,KEMENTERIAN/ LEMBAGA CLUSTER A,Eksternal
A46,Integritas Pegawai,96.86,97.03,97.73,98.05,LEMBAGA PENYIARAN PUBLIK TELEVISI REPUBLIK INDONESIA,KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A46,Transparansi dan Keadilan Layanan,86.79,82.91,76.77,83.17,LEMBAGA PENYIARAN PUBLIK TELEVISI REPUBLIK INDONESIA,KEMENTERIAN/ LEMBAGA CLUSTER A,Transparansi dan Keadilan Layanan
A46,Upaya Pencegahan Korupsi,85.02,84.29,69.8,71.04,LEMBAGA PENYIARAN PUBLIK TELEVISI REPUBLIK INDONESIA,KEMENTERIAN/ LEMBAGA CLUSTER A,Upaya Pencegahan Korupsi
A47,Eksternal,91.12,75.17,88.24,88.62,LEMBAGA PENYIARAN PUBLIK RADIO REPUBLIK INDONESIA,KEMENTERIAN/ LEMBAGA CLUSTER A,Eksternal
A47,Integritas Pegawai,97.61,97.52,98.3,98.02,LEMBAGA PENYIARAN PUBLIK RADIO REPUBLIK INDONESIA,KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A47,Transparansi dan Keadilan Layanan,87.36,72.49,83.04,88.58,LEMBAGA PENYIARAN PUBLIK RADIO REPUBLIK INDONESIA,KEMENTERIAN/ LEMBAGA CLUSTER A,Transparansi dan Keadilan Layanan
A47,Upaya Pencegahan Korupsi,87.57,53.24,82.13,78.34,LEMBAGA PENYIARAN PUBLIK RADIO REPUBLIK INDONESIA,KEMENTERIAN/ LEMBAGA CLUSTER A,Upaya Pencegahan Korupsi
A48,Eksternal,88.29,85.2,84.73,89.4,KEMENTERIAN DALAM NEGERI,KEMENTERIAN/ LEMBAGA CLUSTER A,Eksternal
A48,Integritas Pegawai,96.58,93.22,92.98,96.8,KEMENTERIAN DALAM NEGERI,KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
A48,Transparansi dan Keadilan Layanan,81.43,77.51,77.2,87.34,KEMENTERIAN DALAM NEGERI,KEMENTERIAN/ LEMBAGA CLUSTER A,Transparansi dan Keadilan Layanan
A48,Upaya Pencegahan Korupsi,85.71,83.7,82.82,83.24,KEMENTERIAN DALAM NEGERI,KEMENTERIAN/ LEMBAGA CLUSTER A,Upaya Pencegahan Korupsi
B01,Eksternal,87.89,87.04,83.42,85.57,BADAN RISET DAN INOVASI NASIONAL (BRIN),KEMENTERIAN/ LEMBAGA CLUSTER B,Eksternal
B01,Integritas Pegawai,98.08,98.33,99.67,96.37,BADAN RISET DAN INOVASI NASIONAL (BRIN),KEMENTERIAN/ LEMBAGA CLUSTER B,Integritas Pegawai
B01,Transparansi dan Keadilan Layanan,84.83,83.46,76.58,83.45,BADAN RISET DAN INOVASI NASIONAL (BRIN),KEMENTERIAN/ LEMBAGA CLUSTER B,Transparansi dan Keadilan Layanan
B01,Upaya Pencegahan Korupsi,79.62,78.08,72.09,75.75,BADAN RISET DAN INOVASI NASIONAL (BRIN),KEMENTERIAN/ LEMBAGA CLUSTER B,Upaya Pencegahan Korupsi
B02,Eksternal,63.52,76.13,61.99,73.64,KOMISI PENYIARAN INDONESIA (KPI),KEMENTERIAN/ LEMBAGA CLUSTER B,Eksternal
B02,Integritas Pegawai,99.1,96.6,88.1,90.69,KOMISI PENYIARAN INDONESIA (KPI),KEMENTERIAN/ LEMBAGA CLUSTER B,Integritas Pegawai
B02,Transparansi dan Keadilan Layanan,53.23,71.65,45.67,73.61,KOMISI PENYIARAN INDONESIA (KPI),KEMENTERIAN/ LEMBAGA CLUSTER B,Transparansi dan Keadilan Layanan
B02,Upaya Pencegahan Korupsi,34.31,57.96,48.88,54.98,KOMISI PENYIARAN INDONESIA (KPI),KEMENTERIAN/ LEMBAGA CLUSTER B,Upaya Pencegahan Korupsi
B03,Eksternal,91.45,89.18,86.97,86.43,BADAN PENGAWAS TENAGA NUKLIR (BAPETEN),KEMENTERIAN/ LEMBAGA CLUSTER B,Eksternal
B03,Integritas Pegawai,98.66,99.6,99.04,97.53,BADAN PENGAWAS TENAGA NUKLIR (BAPETEN),KEMENTERIAN/ LEMBAGA CLUSTER B,Integritas Pegawai
B03,Transparansi dan Keadilan Layanan,86.48,83.28,79.24,82.85,BADAN PENGAWAS TENAGA NUKLIR (BAPETEN),KEMENTERIAN/ LEMBAGA CLUSTER B,Transparansi dan Keadilan Layanan
B03,Upaya Pencegahan Korupsi,88.26,83.37,81.07,77.66,BADAN PENGAWAS TENAGA NUKLIR (BAPETEN),KEMENTERIAN/ LEMBAGA CLUSTER B,Upaya Pencegahan Korupsi
B04,Eksternal,94.46,86.89,85.07,88.43,KEMENTERIAN LUAR NEGERI,KEMENTERIAN/ LEMBAGA CLUSTER B,Eksternal
B04,Integritas Pegawai,99.29,97.77,98.11,99.19,KEMENTERIAN LUAR NEGERI,KEMENTERIAN/ LEMBAGA CLUSTER B,Integritas Pegawai
B04,Transparansi dan Keadilan Layanan,91.96,83.75,79.7,86.6,KEMENTERIAN LUAR NEGERI,KEMENTERIAN/ LEMBAGA CLUSTER B,Transparansi dan Keadilan Layanan
B04,Upaya Pencegahan Korupsi,91.54,77.95,75.86,78.37,KEMENTERIAN LUAR NEGERI,KEMENTERIAN/ LEMBAGA CLUSTER B,Upaya Pencegahan Korupsi
B05,Eksternal,88.88,81.98,77.39,59.46,"KEMENTERIAN DESA, PEMBANGUNAN DAERAH TERTINGGAL DAN TRANSMIGRASI",KEMENTERIAN/ LEMBAGA CLUSTER B,Eksternal
B05,Integritas Pegawai,96.76,91.48,92.21,66.69,"KEMENTERIAN DESA, PEMBANGUNAN DAERAH TERTINGGAL DAN TRANSMIGRASI",KEMENTERIAN/ LEMBAGA CLUSTER B,Integritas Pegawai
B05,Transparansi dan Keadilan Layanan,82.72,74.78,63.97,59.52,"KEMENTERIAN DESA, PEMBANGUNAN DAERAH TERTINGGAL DAN TRANSMIGRASI",KEMENTERIAN/ LEMBAGA CLUSTER B,Transparansi dan Keadilan Layanan
B05,Upaya Pencegahan Korupsi,86.07,78.39,73.89,51.49,"KEMENTERIAN DESA, PEMBANGUNAN DAERAH TERTINGGAL DAN TRANSMIGRASI",KEMENTERIAN/ LEMBAGA CLUSTER B,Upaya Pencegahan Korupsi
B06,Eksternal,90.66,89.4,88.14,85.94,KEMENTERIAN PENDAYAGUNAAN APARATUR NEGARA DAN REFORMASI BIROKRASI,KEMENTERIAN/ LEMBAGA CLUSTER B,Eksternal
B06,Integritas Pegawai,98.02,97.42,98.58,94.93,KEMENTERIAN PENDAYAGUNAAN APARATUR NEGARA DAN REFORMASI BIROKRASI,KEMENTERIAN/ LEMBAGA CLUSTER B,Integritas Pegawai
B06,Transparansi dan Keadilan Layanan,84.71,83.35,79.56,81.12,KEMENTERIAN PENDAYAGUNAAN APARATUR NEGARA DAN REFORMASI BIROKRASI,KEMENTERIAN/ LEMBAGA CLUSTER B,Transparansi dan Keadilan Layanan
B06,Upaya Pencegahan Korupsi,88.25,86.34,84.85,80.66,KEMENTERIAN PENDAYAGUNAAN APARATUR NEGARA DAN REFORMASI BIROKRASI,KEMENTERIAN/ LEMBAGA CLUSTER B,Upaya Pencegahan Korupsi
B07,Eksternal,90.78,87.53,90.95,88.68,KEMENTERIAN BADAN USAHA MILIK NEGARA,KEMENTERIAN/ LEMBAGA CLUSTER B,Eksternal
B07,Integritas Pegawai,98.88,95.62,97.91,99.04,KEMENTERIAN BADAN USAHA MILIK NEGARA,KEMENTERIAN/ LEMBAGA CLUSTER B,Integritas Pegawai
B07,Transparansi dan Keadilan Layanan,87.29,81.76,85.81,85.31,KEMENTERIAN BADAN USAHA MILIK NEGARA,KEMENTERIAN/ LEMBAGA CLUSTER B,Transparansi dan Keadilan Layanan
B07,Upaya Pencegahan Korupsi,85.22,84.13,88.19,80.52,KEMENTERIAN BADAN USAHA MILIK NEGARA,KEMENTERIAN/ LEMBAGA CLUSTER B,Upaya Pencegahan Korupsi
B08,Eksternal,86.7,85.45,78.83,78.2,KEMENTERIAN PEMUDA DAN OLAHRAGA,KEMENTERIAN/ LEMBAGA CLUSTER B,Eksternal
B08,Integritas Pegawai,96.45,94.2,90.35,86.45,KEMENTERIAN PEMUDA DAN OLAHRAGA,KEMENTERIAN/ LEMBAGA CLUSTER B,Integritas Pegawai
B08,Transparansi dan Keadilan Layanan,82.57,79.62,70.75,77.2,KEMENTERIAN PEMUDA DAN OLAHRAGA,KEMENTERIAN/ LEMBAGA CLUSTER B,Transparansi dan Keadilan Layanan
B08,Upaya Pencegahan Korupsi,79.92,81.38,73.87,70.1,KEMENTERIAN PEMUDA DAN OLAHRAGA,KEMENTERIAN/ LEMBAGA CLUSTER B,Upaya Pencegahan Korupsi
B09,Eksternal,84.96,83.33,87.28,82.45,SEKRETARIAT JENDERAL MPR-RI,KEMENTERIAN/ LEMBAGA CLUSTER B,Eksternal
B09,Integritas Pegawai,97.1,98.34,99.15,91.38,SEKRETARIAT JENDERAL MPR-RI,KEMENTERIAN/ LEMBAGA CLUSTER B,Integritas Pegawai
B09,Transparansi dan Keadilan Layanan,80.93,80.53,80.19,83.99,SEKRETARIAT JENDERAL MPR-RI,KEMENTERIAN/ LEMBAGA CLUSTER B,Transparansi dan Keadilan Layanan
B09,Upaya Pencegahan Korupsi,75.49,69.55,81.01,71.2,SEKRETARIAT JENDERAL MPR-RI,KEMENTERIAN/ LEMBAGA CLUSTER B,Upaya Pencegahan Korupsi
B10,Eksternal,91.33,87.97,82.71,84.87,SEKRETARIAT JENDERAL DPR RI,KEMENTERIAN/ LEMBAGA CLUSTER B,Eksternal
B10,Integritas Pegawai,98.3,97.05,97.21,98.04,SEKRETARIAT JENDERAL DPR RI,KEMENTERIAN/ LEMBAGA CLUSTER B,Integritas Pegawai
B10,Transparansi dan Keadilan Layanan,86.01,82.67,73.46,82.42,SEKRETARIAT JENDERAL DPR RI,KEMENTERIAN/ LEMBAGA CLUSTER B,Transparansi dan Keadilan Layanan
B10,Upaya Pencegahan Korupsi,88.75,83.06,75.58,72.76,SEKRETARIAT JENDERAL DPR RI,KEMENTERIAN/ LEMBAGA CLUSTER B,Upaya Pencegahan Korupsi
B11,Eksternal,90.37,82.56,82.03,76.11,SEKRETARIAT JENDERAL DPD RI,KEMENTERIAN/ LEMBAGA CLUSTER B,Eksternal
B11,Integritas Pegawai,95.62,98.98,95.25,86.08,SEKRETARIAT JENDERAL DPD RI,KEMENTERIAN/ LEMBAGA CLUSTER B,Integritas Pegawai
B11,Transparansi dan Keadilan Layanan,83.03,82.31,79.03,72.79,SEKRETARIAT JENDERAL DPD RI,KEMENTERIAN/ LEMBAGA CLUSTER B,Transparansi dan Keadilan Layanan
B11,Upaya Pencegahan Korupsi,91.57,64.82,70.38,68.34,SEKRETARIAT JENDERAL DPD RI,KEMENTERIAN/ LEMBAGA CLUSTER B,Upaya Pencegahan Korupsi
B12,Eksternal,90.66,90.15,88.5,81.54,MAHKAMAH KONSTITUSI,KEMENTERIAN/ LEMBAGA CLUSTER B,Eksternal
B12,Integritas Pegawai,97.69,99.37,99.0,93.1,MAHKAMAH KONSTITUSI,KEMENTERIAN/ LEMBAGA CLUSTER B,Integritas Pegawai
B12,Transparansi dan Keadilan Layanan,87.37,82.93,80.92,78.76,MAHKAMAH KONSTITUSI,KEMENTERIAN/ LEMBAGA CLUSTER B,Transparansi dan Keadilan Layanan
B12,Upaya Pencegahan Korupsi,86.06,86.88,84.18,71.51,MAHKAMAH KONSTITUSI,KEMENTERIAN/ LEMBAGA CLUSTER B,Upaya Pencegahan Korupsi
B13,Eksternal,92.19,90.97,90.66,88.34,KOMISI PEMBERANTASAN KORUPSI (KPK),KEMENTERIAN/ LEMBAGA CLUSTER B,Eksternal
B13,Integritas Pegawai,98.29,98.36,98.9,98.27,KOMISI PEMBERANTASAN KORUPSI (KPK),KEMENTERIAN/ LEMBAGA CLUSTER B,Integritas Pegawai
B13,Transparansi dan Keadilan Layanan,85.94,83.9,82.73,83.97,KOMISI PEMBERANTASAN KORUPSI (KPK),KEMENTERIAN/ LEMBAGA CLUSTER B,Transparansi dan Keadilan Layanan
B13,Upaya Pencegahan Korupsi,91.43,89.58,89.15,81.59,KOMISI PEMBERANTASAN KORUPSI (KPK),KEMENTERIAN/ LEMBAGA CLUSTER B,Upaya Pencegahan Korupsi
B14,Eksternal,91.53,92.18,,88.74,PUSAT PELAPORAN DAN ANALISIS TRANSAKSI KEUANGAN (PPATK),KEMENTERIAN/ LEMBAGA CLUSTER B,Eksternal
B14,Integritas Pegawai,98.43,98.88,,98.85,PUSAT PELAPORAN DAN ANALISIS TRANSAKSI KEUANGAN (PPATK),KEMENTERIAN/ LEMBAGA CLUSTER B,Integritas Pegawai
B14,Transparansi dan Keadilan Layanan,85.35,87.12,,84.67,PUSAT PELAPORAN DAN ANALISIS TRANSAKSI KEUANGAN (PPATK),KEMENTERIAN/ LEMBAGA CLUSTER B,Transparansi dan Keadilan Layanan
B14,Upaya Pencegahan Korupsi,89.82,89.63,,81.52,PUSAT PELAPORAN DAN ANALISIS TRANSAKSI KEUANGAN (PPATK),KEMENTERIAN/ LEMBAGA CLUSTER B,Upaya Pencegahan Korupsi
B15,Eksternal,86.37,82.39,84.61,79.37,LEMBAGA PENJAMIN SIMPANAN (LPS),KEMENTERIAN/ LEMBAGA CLUSTER B,Eksternal
B15,Integritas Pegawai,96.21,88.37,97.84,86.49,LEMBAGA PENJAMIN SIMPANAN (LPS),KEMENTERIAN/ LEMBAGA CLUSTER B,Integritas Pegawai
B15,Transparansi dan Keadilan Layanan,80.79,78.79,78.15,73.68,LEMBAGA PENJAMIN SIMPANAN (LPS),KEMENTERIAN/ LEMBAGA CLUSTER B,Transparansi dan Keadilan Layanan
B15,Upaya Pencegahan Korupsi,80.89,79.26,76.23,76.98,LEMBAGA PENJAMIN SIMPANAN (LPS),KEMENTERIAN/ LEMBAGA CLUSTER B,Upaya Pencegahan Korupsi
B16,Eksternal,78.81,81.96,77.11,68.26,KOMISI NASIONAL HAK ASASI MANUSIA (KOMNAS HAM),KEMENTERIAN/ LEMBAGA CLUSTER B,Eksternal
B16,Integritas Pegawai,96.36,95.13,97.47,83.61,KOMISI NASIONAL HAK ASASI MANUSIA (KOMNAS HAM),KEMENTERIAN/ LEMBAGA CLUSTER B,Integritas Pegawai
B16,Transparansi dan Keadilan Layanan,74.8,71.91,64.66,59.62,KOMISI NASIONAL HAK ASASI MANUSIA (KOMNAS HAM),KEMENTERIAN/ LEMBAGA CLUSTER B,Transparansi dan Keadilan Layanan
B16,Upaya Pencegahan Korupsi,63.38,77.05,66.62,59.63,KOMISI NASIONAL HAK ASASI MANUSIA (KOMNAS HAM),KEMENTERIAN/ LEMBAGA CLUSTER B,Upaya Pencegahan Korupsi
B17,Eksternal,88.84,88.79,88.68,80.34,KOMISI PENGAWAS PERSAINGAN USAHA (KPPU),KEMENTERIAN/ LEMBAGA CLUSTER B,Eksternal
B17,Integritas Pegawai,95.98,98.22,100.0,93.47,KOMISI PENGAWAS PERSAINGAN USAHA (KPPU),KEMENTERIAN/ LEMBAGA CLUSTER B,Integritas Pegawai
B17,Transparansi dan Keadilan Layanan,87.01,82.92,79.36,77.64,KOMISI PENGAWAS PERSAINGAN USAHA (KPPU),KEMENTERIAN/ LEMBAGA CLUSTER B,Transparansi dan Keadilan Layanan
B17,Upaya Pencegahan Korupsi,82.77,84.03,85.11,68.53,KOMISI PENGAWAS PERSAINGAN USAHA (KPPU),KEMENTERIAN/ LEMBAGA CLUSTER B,Upaya Pencegahan Korupsi
B18,Eksternal,77.5,92.96,,87.17,KOMISI PERLINDUNGAN ANAK INDONESIA (KPAI),KEMENTERIAN/ LEMBAGA CLUSTER B,Eksternal
B18,Integritas Pegawai,98.55,99.07,,99.27,KOMISI PERLINDUNGAN ANAK INDONESIA (KPAI),KEMENTERIAN/ LEMBAGA CLUSTER B,Integritas Pegawai
B18,Transparansi dan Keadilan Layanan,77.24,88.1,,83.84,KOMISI PERLINDUNGAN ANAK INDONESIA (KPAI),KEMENTERIAN/ LEMBAGA CLUSTER B,Transparansi dan Keadilan Layanan
B18,Upaya Pencegahan Korupsi,54.67,90.86,,77.08,KOMISI PERLINDUNGAN ANAK INDONESIA (KPAI),KEMENTERIAN/ LEMBAGA CLUSTER B,Upaya Pencegahan Korupsi
B19,Eksternal,89.02,89.06,83.67,86.42,BADAN INFORMASI GEOSPASIAL (BIG),KEMENTERIAN/ LEMBAGA CLUSTER B,Eksternal
B19,Integritas Pegawai,98.76,99.24,97.85,98.42,BADAN INFORMASI GEOSPASIAL (BIG),KEMENTERIAN/ LEMBAGA CLUSTER B,Integritas Pegawai
B19,Transparansi dan Keadilan Layanan,82.98,82.66,77.3,82.56,BADAN INFORMASI GEOSPASIAL (BIG),KEMENTERIAN/ LEMBAGA CLUSTER B,Transparansi dan Keadilan Layanan
B19,Upaya Pencegahan Korupsi,84.09,83.97,74.18,76.92,BADAN INFORMASI GEOSPASIAL (BIG),KEMENTERIAN/ LEMBAGA CLUSTER B,Upaya Pencegahan Korupsi
B20,Eksternal,91.54,88.07,89.29,89.64,BADAN KEPEGAWAIAN NEGARA (BKN),KEMENTERIAN/ LEMBAGA CLUSTER B,Eksternal
B20,Integritas Pegawai,98.44,95.72,99.2,98.38,BADAN KEPEGAWAIAN NEGARA (BKN),KEMENTERIAN/ LEMBAGA CLUSTER B,Integritas Pegawai
B20,Transparansi dan Keadilan Layanan,85.82,81.14,82.49,87.05,BADAN KEPEGAWAIAN NEGARA (BKN),KEMENTERIAN/ LEMBAGA CLUSTER B,Transparansi dan Keadilan Layanan
B20,Upaya Pencegahan Korupsi,89.4,86.27,84.88,82.54,BADAN KEPEGAWAIAN NEGARA (BKN),KEMENTERIAN/ LEMBAGA CLUSTER B,Upaya Pencegahan Korupsi
B21,Eksternal,84.52,87.23,87.22,79.24,KEMENTERIAN INVESTASI/BADAN KOORDINASI PENANAMAN MODAL (BKPM),KEMENTERIAN/ LEMBAGA CLUSTER B,Eksternal
B21,Integritas Pegawai,92.37,97.62,98.1,94.39,KEMENTERIAN INVESTASI/BADAN KOORDINASI PENANAMAN MODAL (BKPM),KEMENTERIAN/ LEMBAGA CLUSTER B,Integritas Pegawai
B21,Transparansi dan Keadilan Layanan,78.21,80.6,79.45,71.75,KEMENTERIAN INVESTASI/BADAN KOORDINASI PENANAMAN MODAL (BKPM),KEMENTERIAN/ LEMBAGA CLUSTER B,Transparansi dan Keadilan Layanan
B21,Upaya Pencegahan Korupsi,81.91,82.13,82.65,69.73,KEMENTERIAN INVESTASI/BADAN KOORDINASI PENANAMAN MODAL (BKPM),KEMENTERIAN/ LEMBAGA CLUSTER B,Upaya Pencegahan Korupsi
B22,Eksternal,91.45,88.7,88.08,86.54,BADAN SIBER DAN SANDI NEGARA (BSSN),KEMENTERIAN/ LEMBAGA CLUSTER B,Eksternal
B22,Integritas Pegawai,98.74,99.54,99.47,96.25,BADAN SIBER DAN SANDI NEGARA (BSSN),KEMENTERIAN/ LEMBAGA CLUSTER B,Integritas Pegawai
B22,Transparansi dan Keadilan Layanan,88.32,83.9,83.31,83.59,BADAN SIBER DAN SANDI NEGARA (BSSN),KEMENTERIAN/ LEMBAGA CLUSTER B,Transparansi dan Keadilan Layanan
B22,Upaya Pencegahan Korupsi,86.43,81.36,80.11,78.7,BADAN SIBER DAN SANDI NEGARA (BSSN),KEMENTERIAN/ LEMBAGA CLUSTER B,Upaya Pencegahan Korupsi
B23,Eksternal,89.63,88.21,86.28,82.68,BADAN STANDARDISASI NASIONAL (BSN),KEMENTERIAN/ LEMBAGA CLUSTER B,Eksternal
B23,Integritas Pegawai,97.31,95.18,96.97,93.33,BADAN STANDARDISASI NASIONAL (BSN),KEMENTERIAN/ LEMBAGA CLUSTER B,Integritas Pegawai
B23,Transparansi dan Keadilan Layanan,84.27,82.93,79.11,78.74,BADAN STANDARDISASI NASIONAL (BSN),KEMENTERIAN/ LEMBAGA CLUSTER B,Transparansi dan Keadilan Layanan
B23,Upaya Pencegahan Korupsi,86.29,85.58,81.38,74.75,BADAN STANDARDISASI NASIONAL (BSN),KEMENTERIAN/ LEMBAGA CLUSTER B,Upaya Pencegahan Korupsi
B24,Eksternal,91.09,90.81,89.48,88.84,LEMBAGA ADMINISTRASI NEGARA (LAN),KEMENTERIAN/ LEMBAGA CLUSTER B,Eksternal
B24,Integritas Pegawai,98.32,99.08,98.72,98.43,LEMBAGA ADMINISTRASI NEGARA (LAN),KEMENTERIAN/ LEMBAGA CLUSTER B,Integritas Pegawai
B24,Transparansi dan Keadilan Layanan,85.62,84.0,82.19,85.13,LEMBAGA ADMINISTRASI NEGARA (LAN),KEMENTERIAN/ LEMBAGA CLUSTER B,Transparansi dan Keadilan Layanan
B24,Upaya Pencegahan Korupsi,88.36,88.21,86.27,81.84,LEMBAGA ADMINISTRASI NEGARA (LAN),KEMENTERIAN/ LEMBAGA CLUSTER B,Upaya Pencegahan Korupsi
B25,Eksternal,91.48,90.45,88.16,87.18,LEMBAGA KEBIJAKAN PENGADAAN BARANG/JASA PEMERINTAH (LKPP),KEMENTERIAN/ LEMBAGA CLUSTER B,Eksternal
B25,Integritas Pegawai,98.36,98.91,99.39,97.92,LEMBAGA KEBIJAKAN PENGADAAN BARANG/JASA PEMERINTAH (LKPP),KEMENTERIAN/ LEMBAGA CLUSTER B,Integritas Pegawai
B25,Transparansi dan Keadilan Layanan,86.08,83.91,80.03,83.49,LEMBAGA KEBIJAKAN PENGADAAN BARANG/JASA PEMERINTAH (LKPP),KEMENTERIAN/ LEMBAGA CLUSTER B,Transparansi dan Keadilan Layanan
B25,Upaya Pencegahan Korupsi,89.08,87.37,83.56,78.9,LEMBAGA KEBIJAKAN PENGADAAN BARANG/JASA PEMERINTAH (LKPP),KEMENTERIAN/ LEMBAGA CLUSTER B,Upaya Pencegahan Korupsi
B27,Eksternal,90.62,87.62,85.72,85.1,PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA,KEMENTERIAN/ LEMBAGA CLUSTER B,Eksternal
B27,Integritas Pegawai,98.3,98.74,99.0,97.05,PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA,KEMENTERIAN/ LEMBAGA CLUSTER B,Integritas Pegawai
B27,Transparansi dan Keadilan Layanan,87.53,83.1,79.59,84.11,PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA,KEMENTERIAN/ LEMBAGA CLUSTER B,Transparansi dan Keadilan Layanan
B27,Upaya Pencegahan Korupsi,85.12,79.73,76.98,72.95,PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA,KEMENTERIAN/ LEMBAGA CLUSTER B,Upaya Pencegahan Korupsi
B28,Eksternal,91.68,88.98,89.27,86.83,ARSIP NASIONAL REPUBLIK INDONESIA (ANRI),KEMENTERIAN/ LEMBAGA CLUSTER B,Eksternal
B28,Integritas Pegawai,98.82,97.9,99.34,98.14,ARSIP NASIONAL REPUBLIK INDONESIA (ANRI),KEMENTERIAN/ LEMBAGA CLUSTER B,Integritas Pegawai
B28,Transparansi dan Keadilan Layanan,86.55,83.75,82.95,84.0,ARSIP NASIONAL REPUBLIK INDONESIA (ANRI),KEMENTERIAN/ LEMBAGA CLUSTER B,Transparansi dan Keadilan Layanan
B28,Upaya Pencegahan Korupsi,88.72,84.15,84.24,77.14,ARSIP NASIONAL REPUBLIK INDONESIA (ANRI),KEMENTERIAN/ LEMBAGA CLUSTER B,Upaya Pencegahan Korupsi
B29,Eksternal,90.98,88.37,88.73,86.08,BADAN NASIONAL SERTIFIKASI PROFESI,KEMENTERIAN/ LEMBAGA CLUSTER B,Eksternal
B29,Integritas Pegawai,97.83,97.96,99.22,96.2,BADAN NASIONAL SERTIFIKASI PROFESI,KEMENTERIAN/ LEMBAGA CLUSTER B,Integritas Pegawai
B29,Transparansi dan Keadilan Layanan,84.68,83.6,82.73,83.9,BADAN NASIONAL SERTIFIKASI PROFESI,KEMENTERIAN/ LEMBAGA CLUSTER B,Transparansi dan Keadilan Layanan
B29,Upaya Pencegahan Korupsi,89.44,82.39,82.93,77.07,BADAN NASIONAL SERTIFIKASI PROFESI,KEMENTERIAN/ LEMBAGA CLUSTER B,Upaya Pencegahan Korupsi
B30,Eksternal,91.73,89.35,87.21,86.75,KOMISI APARATUR SIPIL NEGARA,KEMENTERIAN/ LEMBAGA CLUSTER B,Eksternal
B30,Integritas Pegawai,99.02,97.53,98.61,95.93,KOMISI APARATUR SIPIL NEGARA,KEMENTERIAN/ LEMBAGA CLUSTER B,Integritas Pegawai
B30,Transparansi dan Keadilan Layanan,87.23,84.97,78.15,82.83,KOMISI APARATUR SIPIL NEGARA,KEMENTERIAN/ LEMBAGA CLUSTER B,Transparansi dan Keadilan Layanan
B30,Upaya Pencegahan Korupsi,88.02,84.54,83.31,80.41,KOMISI APARATUR SIPIL NEGARA,KEMENTERIAN/ LEMBAGA CLUSTER B,Upaya Pencegahan Korupsi
B31,Eksternal,89.02,85.47,88.82,81.7,KOMISI YUDISIAL,KEMENTERIAN/ LEMBAGA CLUSTER B,Eksternal
B31,Integritas Pegawai,98.05,97.18,99.47,90.8,KOMISI YUDISIAL,KEMENTERIAN/ LEMBAGA CLUSTER B,Integritas Pegawai
B31,Transparansi dan Keadilan Layanan,82.84,75.22,79.09,75.99,KOMISI YUDISIAL,KEMENTERIAN/ LEMBAGA CLUSTER B,Transparansi dan Keadilan Layanan
B31,Upaya Pencegahan Korupsi,84.99,82.36,86.4,77.14,KOMISI YUDISIAL,KEMENTERIAN/ LEMBAGA CLUSTER B,Upaya Pencegahan Korupsi
BPBATAM,Eksternal,80.97,,,,BADAN PENGUSAHAAN KAWASAN PERDAGANGAN BEBAS DAN PELABUHAN BEBAS BATAM,KEMENTERIAN/ LEMBAGA CLUSTER A,Eksternal
BPBATAM,Integritas Pegawai,90.71,,,,BADAN PENGUSAHAAN KAWASAN PERDAGANGAN BEBAS DAN PELABUHAN BEBAS BATAM,KEMENTERIAN/ LEMBAGA CLUSTER A,Integritas Pegawai
