KODE_JAGA_ORG,Index_name,Value24,Value23,Value22,Value21,data.instansi,PROVINSI.CLUSTER_KL,KODE_2
6402,Eksper,69.13,65.6,80.21,76.16,PEMERINTAH KABUPATEN KUTAI BARAT,PROVINSI KALIMANTAN TIMUR,Eksper
6402,Integritas Pegawai,96.44,97.54,96.78,95.43,PEMERINTAH KABUPATEN KUTAI BARAT,PROVINSI KALIMANTAN TIMUR,Integritas Pegawai
6403,Eksper,68.4,67.52,73.92,67.04,PEMERINTAH KABUPATEN KUTAI KARTANEGARA,PROVINSI KALIMANTAN TIMUR,Eksper
6403,Integritas Pegawai,91.89,91.62,97.46,93.51,PEMERINTAH KABUPATEN KUTAI KARTANEGARA,PROVINSI KALIMANTAN TIMUR,Integritas Pegawai
6404,Eksper,57.65,67.58,62.14,61.5,PEMERINTAH KABUPATEN KUTAI TIMUR,PROVINSI KALIMANTAN TIMUR,Eksper
6404,Integritas Pegawai,95.11,95.2,98.06,93.93,PEMERINTAH KABUPATEN KUTAI TIMUR,PROVINSI KALIMANTAN TIMUR,Integritas Pegawai
6405,Eksper,63.52,64.2,67.14,69.3,PEMERINTAH KABUPATEN BERAU,PROVINSI KALIMANTAN TIMUR,Eksper
6405,Integritas Pegawai,96.2,95.78,95.36,96.3,PEMERINTAH KABUPATEN BERAU,PROVINSI KALIMANTAN TIMUR,Integritas Pegawai
6409,Eksper,55.69,65.43,73.73,62.05,PEMERINTAH KABUPATEN PENAJAM PASER UTARA,PROVINSI KALIMANTAN TIMUR,Eksper
6409,Integritas Pegawai,99.41,96.71,95.23,97.37,PEMERINTAH KABUPATEN PENAJAM PASER UTARA,PROVINSI KALIMANTAN TIMUR,Integritas Pegawai
6411,Eksper,72.05,64.67,63.0,71.22,PEMERINTAH KABUPATEN MAHAKAM ULU,PROVINSI KALIMANTAN TIMUR,Eksper
6411,Integritas Pegawai,93.93,95.1,98.18,90.63,PEMERINTAH KABUPATEN MAHAKAM ULU,PROVINSI KALIMANTAN TIMUR,Integritas Pegawai
6471,Eksper,73.11,63.91,76.82,72.77,PEMERINTAH KOTA BALIKPAPAN,PROVINSI KALIMANTAN TIMUR,Eksper
6471,Integritas Pegawai,94.58,95.9,96.48,89.6,PEMERINTAH KOTA BALIKPAPAN,PROVINSI KALIMANTAN TIMUR,Integritas Pegawai
6472,Eksper,73.58,66.32,69.81,73.7,PEMERINTAH KOTA SAMARINDA,PROVINSI KALIMANTAN TIMUR,Eksper
6472,Integritas Pegawai,94.04,93.54,93.44,89.46,PEMERINTAH KOTA SAMARINDA,PROVINSI KALIMANTAN TIMUR,Integritas Pegawai
6474,Eksper,81.04,75.28,79.73,76.11,PEMERINTAH KOTA BONTANG,PROVINSI KALIMANTAN TIMUR,Eksper
6474,Integritas Pegawai,96.98,97.85,96.52,93.14,PEMERINTAH KOTA BONTANG,PROVINSI KALIMANTAN TIMUR,Integritas Pegawai
6500,Eksper,52.84,63.77,64.53,67.97,PEMERINTAH PROVINSI KALIMANTAN UTARA,PROVINSI KALIMANTAN UTARA,Eksper
6500,Integritas Pegawai,97.13,95.7,96.81,95.29,PEMERINTAH PROVINSI KALIMANTAN UTARA,PROVINSI KALIMANTAN UTARA,Integritas Pegawai
6501,Eksper,71.83,72.24,80.43,79.02,PEMERINTAH KABUPATEN BULUNGAN,PROVINSI KALIMANTAN UTARA,Eksper
6501,Integritas Pegawai,96.41,96.49,95.08,96.98,PEMERINTAH KABUPATEN BULUNGAN,PROVINSI KALIMANTAN UTARA,Integritas Pegawai
6502,Eksper,62.9,66.31,77.19,81.9,PEMERINTAH KABUPATEN MALINAU,PROVINSI KALIMANTAN UTARA,Eksper
6502,Integritas Pegawai,99.55,98.17,99.56,97.77,PEMERINTAH KABUPATEN MALINAU,PROVINSI KALIMANTAN UTARA,Integritas Pegawai
6503,Eksper,63.97,59.19,68.85,69.64,PEMERINTAH KABUPATEN NUNUKAN,PROVINSI KALIMANTAN UTARA,Eksper
6503,Integritas Pegawai,96.78,94.47,95.48,90.82,PEMERINTAH KABUPATEN NUNUKAN,PROVINSI KALIMANTAN UTARA,Integritas Pegawai
6504,Eksper,71.32,63.45,76.3,67.6,PEMERINTAH KOTA TARAKAN,PROVINSI KALIMANTAN UTARA,Eksper
6504,Integritas Pegawai,93.25,95.97,94.44,92.27,PEMERINTAH KOTA TARAKAN,PROVINSI KALIMANTAN UTARA,Integritas Pegawai
6505,Eksper,80.63,66.76,73.85,70.81,PEMERINTAH KABUPATEN TANA TIDUNG,PROVINSI KALIMANTAN UTARA,Eksper
6505,Integritas Pegawai,96.35,98.63,98.96,97.2,PEMERINTAH KABUPATEN TANA TIDUNG,PROVINSI KALIMANTAN UTARA,Integritas Pegawai
7100,Eksper,67.57,66.41,84.7,74.39,PEMERINTAH PROVINSI SULAWESI UTARA,PROVINSI SULAWESI UTARA,Eksper
7100,Integritas Pegawai,94.51,90.15,98.11,34.35,PEMERINTAH PROVINSI SULAWESI UTARA,PROVINSI SULAWESI UTARA,Integritas Pegawai
7101,Eksper,70.99,67.91,66.65,74.22,PEMERINTAH KABUPATEN BOLAANG MONGONDOW,PROVINSI SULAWESI UTARA,Eksper
7101,Integritas Pegawai,96.86,98.47,96.48,92.39,PEMERINTAH KABUPATEN BOLAANG MONGONDOW,PROVINSI SULAWESI UTARA,Integritas Pegawai
7102,Eksper,66.4,59.7,74.19,74.16,PEMERINTAH KABUPATEN MINAHASA,PROVINSI SULAWESI UTARA,Eksper
7102,Integritas Pegawai,96.87,98.16,98.77,93.63,PEMERINTAH KABUPATEN MINAHASA,PROVINSI SULAWESI UTARA,Integritas Pegawai
7103,Eksper,61.79,65.1,71.82,78.09,PEMERINTAH KABUPATEN KEPULAUAN SANGIHE,PROVINSI SULAWESI UTARA,Eksper
7103,Integritas Pegawai,94.23,96.44,95.69,95.85,PEMERINTAH KABUPATEN KEPULAUAN SANGIHE,PROVINSI SULAWESI UTARA,Integritas Pegawai
7104,Eksper,71.65,63.79,68.33,67.73,PEMERINTAH KABUPATEN KEPULAUAN TALAUD,PROVINSI SULAWESI UTARA,Eksper
7104,Integritas Pegawai,94.68,96.92,97.9,97.74,PEMERINTAH KABUPATEN KEPULAUAN TALAUD,PROVINSI SULAWESI UTARA,Integritas Pegawai
7105,Eksper,73.37,71.21,79.16,77.35,PEMERINTAH KABUPATEN MINAHASA SELATAN,PROVINSI SULAWESI UTARA,Eksper
7105,Integritas Pegawai,88.15,92.35,91.72,96.53,PEMERINTAH KABUPATEN MINAHASA SELATAN,PROVINSI SULAWESI UTARA,Integritas Pegawai
7106,Eksper,65.56,60.6,81.96,71.56,PEMERINTAH KABUPATEN MINAHASA UTARA,PROVINSI SULAWESI UTARA,Eksper
7106,Integritas Pegawai,97.02,98.34,96.49,94.23,PEMERINTAH KABUPATEN MINAHASA UTARA,PROVINSI SULAWESI UTARA,Integritas Pegawai
7107,Eksper,65.76,63.31,80.92,77.49,PEMERINTAH KABUPATEN BOLAANG MONGONDOW UTARA,PROVINSI SULAWESI UTARA,Eksper
7107,Integritas Pegawai,96.38,96.81,95.18,85.93,PEMERINTAH KABUPATEN BOLAANG MONGONDOW UTARA,PROVINSI SULAWESI UTARA,Integritas Pegawai
7108,Eksper,78.71,65.61,77.52,78.47,PEMERINTAH KABUPATEN KEPULAUAN SIAU TAGULANDANG BIARO,PROVINSI SULAWESI UTARA,Eksper
7108,Integritas Pegawai,98.69,99.44,98.54,92.91,PEMERINTAH KABUPATEN KEPULAUAN SIAU TAGULANDANG BIARO,PROVINSI SULAWESI UTARA,Integritas Pegawai
7109,Eksper,69.68,70.56,83.18,82.44,PEMERINTAH KABUPATEN MINAHASA TENGGARA,PROVINSI SULAWESI UTARA,Eksper
7109,Integritas Pegawai,96.71,93.92,98.57,91.23,PEMERINTAH KABUPATEN MINAHASA TENGGARA,PROVINSI SULAWESI UTARA,Integritas Pegawai
7110,Eksper,84.87,75.54,78.54,84.8,PEMERINTAH KABUPATEN BOLAANG MONGONDOW SELATAN,PROVINSI SULAWESI UTARA,Eksper
7110,Integritas Pegawai,98.77,97.98,99.66,98.11,PEMERINTAH KABUPATEN BOLAANG MONGONDOW SELATAN,PROVINSI SULAWESI UTARA,Integritas Pegawai
7111,Eksper,73.15,65.1,70.1,78.14,PEMERINTAH KABUPATEN BOLAANG MONGONDOW TIMUR,PROVINSI SULAWESI UTARA,Eksper
7111,Integritas Pegawai,97.21,98.36,97.36,95.22,PEMERINTAH KABUPATEN BOLAANG MONGONDOW TIMUR,PROVINSI SULAWESI UTARA,Integritas Pegawai
7171,Eksper,63.01,64.18,58.22,77.83,PEMERINTAH KOTA MANADO,PROVINSI SULAWESI UTARA,Eksper
7171,Integritas Pegawai,95.63,96.55,97.51,90.73,PEMERINTAH KOTA MANADO,PROVINSI SULAWESI UTARA,Integritas Pegawai
7172,Eksper,66.92,64.6,76.48,75.83,PEMERINTAH KOTA BITUNG,PROVINSI SULAWESI UTARA,Eksper
7172,Integritas Pegawai,90.83,94.82,93.7,91.97,PEMERINTAH KOTA BITUNG,PROVINSI SULAWESI UTARA,Integritas Pegawai
7173,Eksper,58.0,70.95,79.72,78.12,PEMERINTAH KOTA TOMOHON,PROVINSI SULAWESI UTARA,Eksper
7173,Integritas Pegawai,99.05,96.65,97.42,93.92,PEMERINTAH KOTA TOMOHON,PROVINSI SULAWESI UTARA,Integritas Pegawai
7174,Eksper,73.88,67.79,80.84,82.24,PEMERINTAH KOTA KOTAMOBAGU,PROVINSI SULAWESI UTARA,Eksper
7174,Integritas Pegawai,97.6,96.48,97.61,91.24,PEMERINTAH KOTA KOTAMOBAGU,PROVINSI SULAWESI UTARA,Integritas Pegawai
7200,Eksper,55.08,59.25,67.75,76.32,PEMERINTAH PROVINSI SULAWESI TENGAH,PROVINSI SULAWESI TENGAH,Eksper
7200,Integritas Pegawai,95.79,93.12,95.22,94.21,PEMERINTAH PROVINSI SULAWESI TENGAH,PROVINSI SULAWESI TENGAH,Integritas Pegawai
7201,Eksper,48.15,54.34,58.65,51.93,PEMERINTAH KABUPATEN BANGGAI KEPULAUAN,PROVINSI SULAWESI TENGAH,Eksper
7201,Integritas Pegawai,98.07,94.65,95.56,90.12,PEMERINTAH KABUPATEN BANGGAI KEPULAUAN,PROVINSI SULAWESI TENGAH,Integritas Pegawai
7202,Eksper,56.4,58.32,62.74,75.42,PEMERINTAH KABUPATEN BANGGAI,PROVINSI SULAWESI TENGAH,Eksper
7202,Integritas Pegawai,88.3,93.77,96.17,99.25,PEMERINTAH KABUPATEN BANGGAI,PROVINSI SULAWESI TENGAH,Integritas Pegawai
7203,Eksper,61.76,59.67,69.28,70.94,PEMERINTAH KABUPATEN MOROWALI,PROVINSI SULAWESI TENGAH,Eksper
7203,Integritas Pegawai,95.44,94.65,94.61,94.15,PEMERINTAH KABUPATEN MOROWALI,PROVINSI SULAWESI TENGAH,Integritas Pegawai
7204,Eksper,54.17,59.89,57.78,62.2,PEMERINTAH KABUPATEN POSO,PROVINSI SULAWESI TENGAH,Eksper
7204,Integritas Pegawai,94.9,92.97,96.53,91.12,PEMERINTAH KABUPATEN POSO,PROVINSI SULAWESI TENGAH,Integritas Pegawai
7205,Eksper,50.93,55.14,64.15,55.78,PEMERINTAH KABUPATEN DONGGALA,PROVINSI SULAWESI TENGAH,Eksper
7205,Integritas Pegawai,97.63,93.66,96.18,91.54,PEMERINTAH KABUPATEN DONGGALA,PROVINSI SULAWESI TENGAH,Integritas Pegawai
7206,Eksper,49.39,65.54,60.07,63.01,PEMERINTAH KABUPATEN TOLITOLI,PROVINSI SULAWESI TENGAH,Eksper
7206,Integritas Pegawai,94.82,93.43,97.24,88.9,PEMERINTAH KABUPATEN TOLITOLI,PROVINSI SULAWESI TENGAH,Integritas Pegawai
7207,Eksper,69.07,69.88,75.6,74.03,PEMERINTAH KABUPATEN BUOL,PROVINSI SULAWESI TENGAH,Eksper
7207,Integritas Pegawai,95.04,96.98,98.41,94.84,PEMERINTAH KABUPATEN BUOL,PROVINSI SULAWESI TENGAH,Integritas Pegawai
7208,Eksper,55.87,66.69,71.74,67.64,PEMERINTAH KABUPATEN PARIGI MOUTONG,PROVINSI SULAWESI TENGAH,Eksper
7208,Integritas Pegawai,96.32,98.91,94.31,93.39,PEMERINTAH KABUPATEN PARIGI MOUTONG,PROVINSI SULAWESI TENGAH,Integritas Pegawai
7209,Eksper,57.07,60.73,64.23,65.02,PEMERINTAH KABUPATEN TOJO UNA-UNA,PROVINSI SULAWESI TENGAH,Eksper
7209,Integritas Pegawai,98.58,95.8,97.36,96.71,PEMERINTAH KABUPATEN TOJO UNA-UNA,PROVINSI SULAWESI TENGAH,Integritas Pegawai
7210,Eksper,61.25,64.37,75.07,61.38,PEMERINTAH KABUPATEN SIGI,PROVINSI SULAWESI TENGAH,Eksper
7210,Integritas Pegawai,91.57,95.8,98.38,98.01,PEMERINTAH KABUPATEN SIGI,PROVINSI SULAWESI TENGAH,Integritas Pegawai
7211,Eksper,59.62,59.11,72.39,56.56,PEMERINTAH KABUPATEN BANGGAI LAUT,PROVINSI SULAWESI TENGAH,Eksper
7211,Integritas Pegawai,95.77,97.08,95.66,95.65,PEMERINTAH KABUPATEN BANGGAI LAUT,PROVINSI SULAWESI TENGAH,Integritas Pegawai
7212,Eksper,66.3,62.52,74.46,70.02,PEMERINTAH KABUPATEN MOROWALI UTARA,PROVINSI SULAWESI TENGAH,Eksper
7212,Integritas Pegawai,99.28,97.69,96.45,86.19,PEMERINTAH KABUPATEN MOROWALI UTARA,PROVINSI SULAWESI TENGAH,Integritas Pegawai
7271,Eksper,41.17,64.18,61.89,73.24,PEMERINTAH KOTA PALU,PROVINSI SULAWESI TENGAH,Eksper
7271,Integritas Pegawai,99.76,94.29,97.88,94.93,PEMERINTAH KOTA PALU,PROVINSI SULAWESI TENGAH,Integritas Pegawai
7300,Eksper,62.78,66.21,59.16,67.44,PEMERINTAH PROVINSI SULAWESI SELATAN,PROVINSI SULAWESI SELATAN,Eksper
7300,Integritas Pegawai,98.55,94.61,93.13,95.79,PEMERINTAH PROVINSI SULAWESI SELATAN,PROVINSI SULAWESI SELATAN,Integritas Pegawai
7301,Eksper,72.24,64.93,75.64,66.13,PEMERINTAH KABUPATEN KEPULAUAN SELAYAR,PROVINSI SULAWESI SELATAN,Eksper
7301,Integritas Pegawai,96.39,98.16,95.32,93.88,PEMERINTAH KABUPATEN KEPULAUAN SELAYAR,PROVINSI SULAWESI SELATAN,Integritas Pegawai
7302,Eksper,69.31,61.92,70.44,73.26,PEMERINTAH KABUPATEN BULUKUMBA,PROVINSI SULAWESI SELATAN,Eksper
7302,Integritas Pegawai,89.74,96.1,98.17,93.14,PEMERINTAH KABUPATEN BULUKUMBA,PROVINSI SULAWESI SELATAN,Integritas Pegawai
7303,Eksper,73.93,75.27,83.78,84.19,PEMERINTAH KABUPATEN BANTAENG,PROVINSI SULAWESI SELATAN,Eksper
7303,Integritas Pegawai,95.84,96.51,96.59,91.54,PEMERINTAH KABUPATEN BANTAENG,PROVINSI SULAWESI SELATAN,Integritas Pegawai
7304,Eksper,67.31,58.51,76.81,63.56,PEMERINTAH KABUPATEN JENEPONTO,PROVINSI SULAWESI SELATAN,Eksper
7304,Integritas Pegawai,86.69,94.22,95.53,88.76,PEMERINTAH KABUPATEN JENEPONTO,PROVINSI SULAWESI SELATAN,Integritas Pegawai
7305,Eksper,65.71,61.86,71.61,69.08,PEMERINTAH KABUPATEN TAKALAR,PROVINSI SULAWESI SELATAN,Eksper
7305,Integritas Pegawai,97.82,94.07,97.88,91.24,PEMERINTAH KABUPATEN TAKALAR,PROVINSI SULAWESI SELATAN,Integritas Pegawai
7306,Eksper,63.88,70.39,76.98,81.61,PEMERINTAH KABUPATEN GOWA,PROVINSI SULAWESI SELATAN,Eksper
7306,Integritas Pegawai,92.01,94.08,94.27,84.38,PEMERINTAH KABUPATEN GOWA,PROVINSI SULAWESI SELATAN,Integritas Pegawai
7307,Eksper,74.1,68.42,74.57,80.87,PEMERINTAH KABUPATEN SINJAI,PROVINSI SULAWESI SELATAN,Eksper
7307,Integritas Pegawai,95.73,95.49,97.22,94.92,PEMERINTAH KABUPATEN SINJAI,PROVINSI SULAWESI SELATAN,Integritas Pegawai
7308,Eksper,79.06,72.2,86.87,74.9,PEMERINTAH KABUPATEN MAROS,PROVINSI SULAWESI SELATAN,Eksper
7308,Integritas Pegawai,94.92,95.59,93.76,90.66,PEMERINTAH KABUPATEN MAROS,PROVINSI SULAWESI SELATAN,Integritas Pegawai
7309,Eksper,72.72,71.04,71.04,76.24,PEMERINTAH KABUPATEN PANGKAJENE DAN KEPULAUAN,PROVINSI SULAWESI SELATAN,Eksper
7309,Integritas Pegawai,93.97,96.5,91.58,92.63,PEMERINTAH KABUPATEN PANGKAJENE DAN KEPULAUAN,PROVINSI SULAWESI SELATAN,Integritas Pegawai
7310,Eksper,64.0,59.85,78.48,74.62,PEMERINTAH KABUPATEN BARRU,PROVINSI SULAWESI SELATAN,Eksper
7310,Integritas Pegawai,96.57,97.36,97.47,93.05,PEMERINTAH KABUPATEN BARRU,PROVINSI SULAWESI SELATAN,Integritas Pegawai
7311,Eksper,74.5,62.61,68.57,83.34,PEMERINTAH KABUPATEN BONE,PROVINSI SULAWESI SELATAN,Eksper
7311,Integritas Pegawai,92.45,95.84,96.7,89.96,PEMERINTAH KABUPATEN BONE,PROVINSI SULAWESI SELATAN,Integritas Pegawai
7312,Eksper,74.65,65.9,80.46,76.76,PEMERINTAH KABUPATEN SOPPENG,PROVINSI SULAWESI SELATAN,Eksper
7312,Integritas Pegawai,96.18,97.63,98.09,92.79,PEMERINTAH KABUPATEN SOPPENG,PROVINSI SULAWESI SELATAN,Integritas Pegawai
7313,Eksper,57.83,66.95,83.5,77.43,PEMERINTAH KABUPATEN WAJO,PROVINSI SULAWESI SELATAN,Eksper
7313,Integritas Pegawai,96.91,93.28,98.41,95.23,PEMERINTAH KABUPATEN WAJO,PROVINSI SULAWESI SELATAN,Integritas Pegawai
7314,Eksper,66.59,63.52,74.35,76.44,PEMERINTAH KABUPATEN SIDENRENG RAPPANG,PROVINSI SULAWESI SELATAN,Eksper
7314,Integritas Pegawai,94.03,96.58,94.62,91.66,PEMERINTAH KABUPATEN SIDENRENG RAPPANG,PROVINSI SULAWESI SELATAN,Integritas Pegawai
7315,Eksper,55.32,68.2,75.86,77.55,PEMERINTAH KABUPATEN PINRANG,PROVINSI SULAWESI SELATAN,Eksper
7315,Integritas Pegawai,94.29,92.15,96.97,94.78,PEMERINTAH KABUPATEN PINRANG,PROVINSI SULAWESI SELATAN,Integritas Pegawai
7316,Eksper,45.98,69.9,60.75,78.7,PEMERINTAH KABUPATEN ENREKANG,PROVINSI SULAWESI SELATAN,Eksper
7316,Integritas Pegawai,95.64,95.98,97.4,87.63,PEMERINTAH KABUPATEN ENREKANG,PROVINSI SULAWESI SELATAN,Integritas Pegawai
7317,Eksper,78.63,62.13,76.52,76.5,PEMERINTAH KABUPATEN LUWU,PROVINSI SULAWESI SELATAN,Eksper
7317,Integritas Pegawai,93.91,97.4,96.23,92.29,PEMERINTAH KABUPATEN LUWU,PROVINSI SULAWESI SELATAN,Integritas Pegawai
7318,Eksper,62.87,62.52,67.96,70.58,PEMERINTAH KABUPATEN TANA TORAJA,PROVINSI SULAWESI SELATAN,Eksper
7318,Integritas Pegawai,96.13,98.6,99.19,96.5,PEMERINTAH KABUPATEN TANA TORAJA,PROVINSI SULAWESI SELATAN,Integritas Pegawai
7322,Eksper,65.54,63.94,78.62,82.04,PEMERINTAH KABUPATEN LUWU UTARA,PROVINSI SULAWESI SELATAN,Eksper
7322,Integritas Pegawai,98.03,99.27,97.58,96.5,PEMERINTAH KABUPATEN LUWU UTARA,PROVINSI SULAWESI SELATAN,Integritas Pegawai
7325,Eksper,79.56,68.43,71.67,72.67,PEMERINTAH KABUPATEN LUWU TIMUR,PROVINSI SULAWESI SELATAN,Eksper
7325,Integritas Pegawai,91.19,94.15,98.47,97.72,PEMERINTAH KABUPATEN LUWU TIMUR,PROVINSI SULAWESI SELATAN,Integritas Pegawai
7326,Eksper,80.38,50.57,55.01,68.55,PEMERINTAH KABUPATEN TORAJA UTARA,PROVINSI SULAWESI SELATAN,Eksper
7326,Integritas Pegawai,99.79,95.59,95.12,89.47,PEMERINTAH KABUPATEN TORAJA UTARA,PROVINSI SULAWESI SELATAN,Integritas Pegawai
7371,Eksper,54.5,67.74,62.53,62.51,PEMERINTAH KOTA MAKASSAR,PROVINSI SULAWESI SELATAN,Eksper
7371,Integritas Pegawai,90.01,91.71,93.08,89.67,PEMERINTAH KOTA MAKASSAR,PROVINSI SULAWESI SELATAN,Integritas Pegawai
7372,Eksper,72.92,64.48,68.65,81.39,PEMERINTAH KOTA PAREPARE,PROVINSI SULAWESI SELATAN,Eksper
7372,Integritas Pegawai,96.92,97.35,97.38,96.02,PEMERINTAH KOTA PAREPARE,PROVINSI SULAWESI SELATAN,Integritas Pegawai
7373,Eksper,63.74,65.44,67.75,78.81,PEMERINTAH KOTA PALOPO,PROVINSI SULAWESI SELATAN,Eksper
7373,Integritas Pegawai,98.23,98.63,96.14,93.46,PEMERINTAH KOTA PALOPO,PROVINSI SULAWESI SELATAN,Integritas Pegawai
7400,Eksper,,60.19,70.5,60.39,PEMERINTAH PROVINSI SULAWESI TENGGARA,PROVINSI SULAWESI TENGGARA,Eksper
7400,Integritas Pegawai,,88.5,97.18,89.19,PEMERINTAH PROVINSI SULAWESI TENGGARA,PROVINSI SULAWESI TENGGARA,Integritas Pegawai
7401,Eksper,62.85,61.77,57.96,69.58,PEMERINTAH KABUPATEN BUTON,PROVINSI SULAWESI TENGGARA,Eksper
7401,Integritas Pegawai,97.97,99.14,97.74,95.74,PEMERINTAH KABUPATEN BUTON,PROVINSI SULAWESI TENGGARA,Integritas Pegawai
7402,Eksper,60.82,65.0,74.86,67.25,PEMERINTAH KABUPATEN MUNA,PROVINSI SULAWESI TENGGARA,Eksper
7402,Integritas Pegawai,98.55,99.21,96.0,89.9,PEMERINTAH KABUPATEN MUNA,PROVINSI SULAWESI TENGGARA,Integritas Pegawai
7403,Eksper,68.29,65.87,67.73,69.95,PEMERINTAH KABUPATEN KONAWE,PROVINSI SULAWESI TENGGARA,Eksper
7403,Integritas Pegawai,92.58,95.0,96.46,90.72,PEMERINTAH KABUPATEN KONAWE,PROVINSI SULAWESI TENGGARA,Integritas Pegawai
7404,Eksper,70.43,70.13,85.27,70.4,PEMERINTAH KABUPATEN KOLAKA,PROVINSI SULAWESI TENGGARA,Eksper
7404,Integritas Pegawai,94.96,95.74,97.63,92.04,PEMERINTAH KABUPATEN KOLAKA,PROVINSI SULAWESI TENGGARA,Integritas Pegawai
7405,Eksper,64.95,64.25,60.36,64.08,PEMERINTAH KABUPATEN KONAWE SELATAN,PROVINSI SULAWESI TENGGARA,Eksper
7405,Integritas Pegawai,97.39,96.79,96.1,93.53,PEMERINTAH KABUPATEN KONAWE SELATAN,PROVINSI SULAWESI TENGGARA,Integritas Pegawai
7406,Eksper,73.73,66.26,68.14,75.66,PEMERINTAH KABUPATEN BOMBANA,PROVINSI SULAWESI TENGGARA,Eksper
7406,Integritas Pegawai,94.04,95.79,97.32,91.54,PEMERINTAH KABUPATEN BOMBANA,PROVINSI SULAWESI TENGGARA,Integritas Pegawai
7407,Eksper,70.43,52.81,70.49,78.28,PEMERINTAH KABUPATEN WAKATOBI,PROVINSI SULAWESI TENGGARA,Eksper
7407,Integritas Pegawai,97.67,97.72,92.84,95.97,PEMERINTAH KABUPATEN WAKATOBI,PROVINSI SULAWESI TENGGARA,Integritas Pegawai
7408,Eksper,65.4,80.83,82.41,68.13,PEMERINTAH KABUPATEN KOLAKA UTARA,PROVINSI SULAWESI TENGGARA,Eksper
7408,Integritas Pegawai,96.17,98.73,97.05,94.17,PEMERINTAH KABUPATEN KOLAKA UTARA,PROVINSI SULAWESI TENGGARA,Integritas Pegawai
7409,Eksper,63.59,56.58,52.18,61.39,PEMERINTAH KABUPATEN BUTON UTARA,PROVINSI SULAWESI TENGGARA,Eksper
7409,Integritas Pegawai,98.75,97.91,97.18,93.63,PEMERINTAH KABUPATEN BUTON UTARA,PROVINSI SULAWESI TENGGARA,Integritas Pegawai
7410,Eksper,65.13,66.71,69.45,56.36,PEMERINTAH KABUPATEN KONAWE UTARA,PROVINSI SULAWESI TENGGARA,Eksper
7410,Integritas Pegawai,98.67,97.8,96.02,89.95,PEMERINTAH KABUPATEN KONAWE UTARA,PROVINSI SULAWESI TENGGARA,Integritas Pegawai
7411,Eksper,70.27,58.24,62.79,63.46,PEMERINTAH KABUPATEN KOLAKA TIMUR,PROVINSI SULAWESI TENGGARA,Eksper
7411,Integritas Pegawai,96.22,92.68,96.63,96.09,PEMERINTAH KABUPATEN KOLAKA TIMUR,PROVINSI SULAWESI TENGGARA,Integritas Pegawai
7412,Eksper,61.5,57.17,59.73,73.66,PEMERINTAH KABUPATEN KONAWE KEPULAUAN,PROVINSI SULAWESI TENGGARA,Eksper
7412,Integritas Pegawai,95.11,93.24,98.37,97.54,PEMERINTAH KABUPATEN KONAWE KEPULAUAN,PROVINSI SULAWESI TENGGARA,Integritas Pegawai
7413,Eksper,72.43,67.38,67.58,74.15,PEMERINTAH KABUPATEN MUNA BARAT,PROVINSI SULAWESI TENGGARA,Eksper
7413,Integritas Pegawai,97.6,97.77,96.84,89.22,PEMERINTAH KABUPATEN MUNA BARAT,PROVINSI SULAWESI TENGGARA,Integritas Pegawai
7414,Eksper,61.23,64.27,67.21,71.18,PEMERINTAH KABUPATEN BUTON TENGAH,PROVINSI SULAWESI TENGGARA,Eksper
7414,Integritas Pegawai,93.28,92.86,99.23,97.17,PEMERINTAH KABUPATEN BUTON TENGAH,PROVINSI SULAWESI TENGGARA,Integritas Pegawai
7415,Eksper,61.93,71.74,59.43,72.29,PEMERINTAH KABUPATEN BUTON SELATAN,PROVINSI SULAWESI TENGGARA,Eksper
7415,Integritas Pegawai,96.61,97.25,97.94,85.44,PEMERINTAH KABUPATEN BUTON SELATAN,PROVINSI SULAWESI TENGGARA,Integritas Pegawai
7471,Eksper,67.37,67.26,77.18,82.0,PEMERINTAH KOTA KENDARI,PROVINSI SULAWESI TENGGARA,Eksper
7471,Integritas Pegawai,96.28,96.1,98.4,97.24,PEMERINTAH KOTA KENDARI,PROVINSI SULAWESI TENGGARA,Integritas Pegawai
7472,Eksper,73.75,68.38,66.58,74.21,PEMERINTAH KOTA BAUBAU,PROVINSI SULAWESI TENGGARA,Eksper
7472,Integritas Pegawai,96.82,95.82,96.95,95.27,PEMERINTAH KOTA BAUBAU,PROVINSI SULAWESI TENGGARA,Integritas Pegawai
7500,Eksper,62.66,69.92,71.94,69.76,PEMERINTAH PROVINSI GORONTALO,PROVINSI GORONTALO,Eksper
7500,Integritas Pegawai,98.34,97.4,97.5,87.43,PEMERINTAH PROVINSI GORONTALO,PROVINSI GORONTALO,Integritas Pegawai
7501,Eksper,73.4,58.42,70.36,71.18,PEMERINTAH KABUPATEN BOALEMO,PROVINSI GORONTALO,Eksper
7501,Integritas Pegawai,99.13,98.05,97.08,97.32,PEMERINTAH KABUPATEN BOALEMO,PROVINSI GORONTALO,Integritas Pegawai
7502,Eksper,62.66,60.02,70.13,71.41,PEMERINTAH KABUPATEN GORONTALO,PROVINSI GORONTALO,Eksper
7502,Integritas Pegawai,98.68,96.41,96.15,98.04,PEMERINTAH KABUPATEN GORONTALO,PROVINSI GORONTALO,Integritas Pegawai
7503,Eksper,59.12,64.0,69.93,74.41,PEMERINTAH KABUPATEN POHUWATO,PROVINSI GORONTALO,Eksper
